code,name,slug,description,provider,category_id,denom,price_sell,price_buy,admin_fee,status,service_id,,
YGP20,Google Play ID 20rb,google-play-id-20rb,,GOOGLE PLAY,0,150000,22450,21450,0,1,1,,
YGP300,Google Play ID 300rb,google-play-id-300rb,,GOOGLE PLAY,0,150000,300725,299725,0,1,1,,
YGP500,Google Play ID 500rb,google-play-id-500rb,,GOOGLE PLAY,0,200000,501625,500625,0,1,1,,
YGP50,Google Play ID 50rb,google-play-id-50rb,,GOOGLE PLAY,0,30000,53045,52045,0,1,1,,
YXH45,HotRod 1.5GB 30hr,hotrod-1-5gb-30hr,,XL,7,0,45500,44500,0,1,1,,
YXH8,HotRod 1.5GB 3hr,hotrod-1-5gb-3hr,,XL,7,0,11850,10850,0,1,1,,
YXH162,HotRod 12GB 30hr,hotrod-12gb-30hr,,XL,7,0,165350,164350,0,1,1,,
YXH198,HotRod 16GB 30hr,hotrod-16gb-30hr,,XL,7,0,201500,200500,0,1,1,,
YXH10,HotRod 1GB 7hr,hotrod-1gb-7hr,,XL,7,0,11475,10475,0,1,1,,
YXH15,HotRod 2GB 7hr,hotrod-2gb-7hr,,XL,7,0,16175,15175,0,1,1,,
YXH54,HotRod 3GB 30hr,hotrod-3gb-30hr,,XL,7,0,57500,56500,0,1,1,,
YXH20,HotRod 3GB 7hr,hotrod-3gb-7hr,,XL,7,10000,20175,19175,0,1,1,,
YXH5,HotRod 500MB 7hr,hotrod-500mb-7hr,,XL,7,0,7625,6625,0,1,1,,
YXH90,HotRod 6GB 30hr,hotrod-6gb-30hr,,XL,7,0,90675,89675,0,1,1,,
YXH30,HotRod 800MB 30hr,hotrod-800mb-30hr,,XL,7,0,26500,25500,0,1,1,,
YXH117,HotRod 8GB 30hr,hotrod-8gb-30hr,,XL,7,0,112900,111900,0,1,1,,
YI100,INDOSAT 100K,indosat-100k,,INDOSAT,11,200000,98975,97975,0,1,1,,
YI10,INDOSAT 10K,indosat-10k,,INDOSAT,11,100000,12795,11795,0,1,1,,
YI12,INDOSAT 12K,indosat-12k,,INDOSAT,11,90000,14195,13195,0,1,1,,
YI150,INDOSAT 150K,indosat-150k,,INDOSAT,11,12000,145700,144700,0,1,1,,
YI15,INDOSAT 15K,indosat-15k,,INDOSAT,11,80000,17105,16105,0,1,1,,
YI200,INDOSAT 200K,indosat-200k,,INDOSAT,11,15000,191975,190975,0,1,1,,
YI20,INDOSAT 20K,indosat-20k,,INDOSAT,11,150000,21995,20995,0,1,1,,
YI250,INDOSAT 250K,indosat-250k,,INDOSAT,11,60000,237975,236975,0,1,1,,
YI25,INDOSAT 25K,indosat-25k,,INDOSAT,11,20000,26875,25875,0,1,1,,
YI30,INDOSAT 30K,indosat-30k,,INDOSAT,11,250000,31725,30725,0,1,1,,
YI40,INDOSAT 40K,indosat-40k,,INDOSAT,11,0,41295,40295,0,1,1,,
YI500,INDOSAT 500K,indosat-500k,,INDOSAT,11,0,470975,469975,0,1,1,,
YI50,INDOSAT 50K,indosat-50k,,INDOSAT,11,30000,50975,49975,0,1,1,,
YI5,INDOSAT 5K,indosat-5k,,INDOSAT,11,50000,7895,6895,0,1,1,,
YI60,INDOSAT 60K,indosat-60k,,INDOSAT,11,500000,60975,59975,0,1,1,,
YI70,INDOSAT 70K,indosat-70k,,INDOSAT,11,0,70975,69975,0,1,1,,
YI80,INDOSAT 80K,indosat-80k,,INDOSAT,11,40000,79985,78985,0,1,1,,
YI90,INDOSAT 90K,indosat-90k,,INDOSAT,11,70000,89235,88235,0,1,1,,
YITR10,INDOSAT TRANSFER PULSA 10000,indosat-transfer-pulsa-10000,,INDOSAT,11,0,12350,11350,0,1,1,,
YITR100,INDOSAT TRANSFER PULSA 100000,indosat-transfer-pulsa-100000,,INDOSAT,11,0,98299,97299,0,1,1,,
YITR15,INDOSAT TRANSFER PULSA 15000,indosat-transfer-pulsa-15000,,INDOSAT,11,0,17117,16117,0,1,1,,
YITR20,INDOSAT TRANSFER PULSA 20000,indosat-transfer-pulsa-20000,,INDOSAT,11,0,21699,20699,0,1,1,,
YITR25,INDOSAT TRANSFER PULSA 25000,indosat-transfer-pulsa-25000,,INDOSAT,11,0,26524,25524,0,1,1,,
YITR30,INDOSAT TRANSFER PULSA 30000,indosat-transfer-pulsa-30000,,INDOSAT,11,0,31349,30349,0,1,1,,
YITR40,INDOSAT TRANSFER PULSA 40000,indosat-transfer-pulsa-40000,,INDOSAT,11,0,40967,39967,0,1,1,,
YITR5,INDOSAT TRANSFER PULSA 5000,indosat-transfer-pulsa-5000,,INDOSAT,11,0,7850,6850,0,1,1,,
YITR50,INDOSAT TRANSFER PULSA 50000,indosat-transfer-pulsa-50000,,INDOSAT,11,0,50574,49574,0,1,1,,
YITR60,INDOSAT TRANSFER PULSA 60000,indosat-transfer-pulsa-60000,,INDOSAT,11,0,60124,59124,0,1,1,,
YITR70,INDOSAT TRANSFER PULSA 70000,indosat-transfer-pulsa-70000,,INDOSAT,11,0,70145,69145,0,1,1,,
YITR80,INDOSAT TRANSFER PULSA 80000,indosat-transfer-pulsa-80000,,INDOSAT,11,0,79699,78699,0,1,1,,
YITR90,INDOSAT TRANSFER PULSA 90000,indosat-transfer-pulsa-90000,,INDOSAT,11,0,89242,88242,0,1,1,,
YTD1,KUOTA 1 GB 30hr,kuota-1-gb-30hr,,TRI,8,0,18975,17975,0,1,1,,
YTD16,KUOTA 16 GB 30hr,kuota-16-gb-30hr,,TRI,8,0,93900,92900,0,0,1,,
YTD2,KUOTA 2 GB 30hr,kuota-2-gb-30hr,,TRI,8,0,21950,20950,0,1,1,,
YTD3,KUOTA 3 GB 30hr,kuota-3-gb-30hr,,TRI,8,0,30950,29950,0,1,1,,
YTD6,KUOTA 6 GB 30hr,kuota-6-gb-30hr,,TRI,8,0,41975,40975,0,1,1,,
YTD7,KUOTA 7 GB 30hr,kuota-7-gb-30hr,,TRI,8,0,49975,48975,0,1,1,,
YTD8,KUOTA 8 GB 30hr,kuota-8-gb-30hr,,TRI,8,0,51975,50975,0,1,1,,
YLINK100,LINKAJA 100K,linkaja-100k,,LINKAJA,0,15000,102325,101325,0,1,1,,
YLINK10,LINKAJA 10K,linkaja-10k,,LINKAJA,0,40000,12325,11325,0,1,1,,
YLINK125,LINKAJA 125K,linkaja-125k,,LINKAJA,0,95000,127350,126350,0,1,1,,
YLINK150,LINKAJA 150K,linkaja-150k,,LINKAJA,0,50000,152325,151325,0,1,1,,
YLINK15,LINKAJA 15K,linkaja-15k,,LINKAJA,0,25000,17325,16325,0,1,1,,
YLINK200,LINKAJA 200K,linkaja-200k,,LINKAJA,0,60000,202325,201325,0,1,1,,
YLINK20,LINKAJA 20K,linkaja-20k,,LINKAJA,0,50000,22325,21325,0,1,1,,
YLINK250,LINKAJA 250K,linkaja-250k,,LINKAJA,0,5000,252325,251325,0,1,1,,
YLINK25,LINKAJA 25K,linkaja-25k,,LINKAJA,0,250000,27325,26325,0,1,1,,
YLINK300,LINKAJA 300K,linkaja-300k,,LINKAJA,0,80000,302325,301325,0,1,1,,
YLINK30,LINKAJA 30K,linkaja-30k,,LINKAJA,0,100000,32325,31325,0,1,1,,
YLINK350,LINKAJA 350K,linkaja-350k,,LINKAJA,0,10000,352350,351350,0,1,1,,
YLINK35,LINKAJA 35K,linkaja-35k,,LINKAJA,0,25000,37325,36325,0,1,1,,
YLINK400,LINKAJA 400K,linkaja-400k,,LINKAJA,0,15000,402325,401325,0,1,1,,
YLINK40,LINKAJA 40K,linkaja-40k,,LINKAJA,0,200000,42325,41325,0,1,1,,
YLINK450,LINKAJA 450K,linkaja-450k,,LINKAJA,0,20000,452350,451350,0,1,1,,
YLINK45,LINKAJA 45K,linkaja-45k,,LINKAJA,0,150000,47325,46325,0,1,1,,
YLINK500,LINKAJA 500K,linkaja-500k,,LINKAJA,0,90000,502325,501325,0,1,1,,
YLINK50,LINKAJA 50K,linkaja-50k,,LINKAJA,0,500000,52325,51325,0,1,1,,
YLINK55,LINKAJA 55K,linkaja-55k,,LINKAJA,0,400000,57350,56350,0,1,1,,
YLINK60,LINKAJA 60K,linkaja-60k,,LINKAJA,0,35000,62325,61325,0,1,1,,
YLINK75,LINKAJA 75K,linkaja-75k,,LINKAJA,0,5000,77325,76325,0,1,1,,
YLINK80,LINKAJA 80K,linkaja-80k,,LINKAJA,0,45000,82325,81325,0,1,1,,
YLINK85,LINKAJA 85K,linkaja-85k,,LINKAJA,0,50000,87325,86325,0,1,1,,
YLINK90,LINKAJA 90K,linkaja-90k,,LINKAJA,0,75000,92325,91325,0,1,1,,
YLINK95,LINKAJA 95K,linkaja-95k,,LINKAJA,0,5000,97325,96325,0,1,1,,
YAXA120,MASA AKTIF AXIS 120HARI,masa-aktif-axis-120hari,,AXIS,9,0,9900,8900,0,1,1,,
YAXA30,MASA AKTIF AXIS 30HARI,masa-aktif-axis-30hari,,AXIS,9,0,6900,5900,0,1,1,,
YSA10,MASA AKTIF TELKOMSEL 10HR,masa-aktif-telkomsel-10hr,,TELKOMSEL,6,20000,6174,5174,0,1,1,,
YSA15,MASA AKTIF TELKOMSEL 15HR,masa-aktif-telkomsel-15hr,,TELKOMSEL,6,1000,8400,7400,0,1,1,,
YSA180,MASA AKTIF TELKOMSEL 180HR,masa-aktif-telkomsel-180hr,,TELKOMSEL,6,0,55600,54600,0,1,1,,
YSA30,MASA AKTIF TELKOMSEL 30HR,masa-aktif-telkomsel-30hr,,TELKOMSEL,6,0,13950,12950,0,1,1,,
YSA360,MASA AKTIF TELKOMSEL 360HR,masa-aktif-telkomsel-360hr,,TELKOMSEL,6,0,104500,103500,0,1,1,,
YSA5,MASA AKTIF TELKOMSEL 5HR,masa-aktif-telkomsel-5hr,,TELKOMSEL,6,10000,4410,3410,0,1,1,,
YSA90,MASA AKTIF TELKOMSEL 90HR,masa-aktif-telkomsel-90hr,,TELKOMSEL,6,0,29950,28950,0,1,1,,
YTA4,MASA AKTIF TRI 4 BULAN,masa-aktif-tri-4-bulan,,TRI,8,25000,6900,5900,0,1,1,,
YSDM101,MINI 10GB 1Hr,mini-10gb-1hr,,TELKOMSEL,6,0,37250,36250,0,1,1,,
YSDM103,MINI 10GB 3Hr,mini-10gb-3hr,,TELKOMSEL,6,0,55575,54575,0,1,1,,
YSDM107,MINI 10GB 7Hr,mini-10gb-7hr,,TELKOMSEL,6,0,68410,67410,0,1,1,,
YSDM11,MINI 1GB 1Hr,mini-1gb-1hr,,TELKOMSEL,6,0,14525,13525,0,1,1,,
YSDM13,MINI 1GB 3Hr,mini-1gb-3hr,,TELKOMSEL,6,0,20095,19095,0,1,1,,
YSDM17,MINI 1GB 7Hr,mini-1gb-7hr,,TELKOMSEL,6,0,24600,23600,0,1,1,,
YIDM1,MINI 1GB+1GB Malam+500MB Apps 30Hr,mini-1gb1gb-malam500mb-apps-30hr,,INDOSAT,11,0,22925,21925,0,0,1,,
YSDM23,MINI 2GB 3Hr,mini-2gb-3hr,,TELKOMSEL,6,0,30200,29200,0,1,1,,
YSDM27,MINI 2GB 7Hr,mini-2gb-7hr,,TELKOMSEL,6,0,38250,37250,0,0,1,,
YSDM37,MINI 3GB 7Hr,mini-3gb-7hr,,TELKOMSEL,6,0,45030,44030,0,0,1,,
YSDM53,MINI 5GB 1Hr,mini-5gb-1hr,,TELKOMSEL,6,0,25295,24295,0,1,1,,
YSDM57,MINI 5GB 7Hr,mini-5gb-7hr,,TELKOMSEL,6,0,65250,64250,0,1,1,,
YSMN2,NONSTOP 10HR (FUP 2GB),nonstop-10hr-fup-2gb,,SMARTFREN,10,0,12260,11260,0,1,1,,
YSMN10,NONSTOP 28HR (FUP 10GB),nonstop-28hr-fup-10gb,,SMARTFREN,10,0,47550,46550,0,1,1,,
YSMN18,NONSTOP 28HR (FUP 18GB),nonstop-28hr-fup-18gb,,SMARTFREN,10,0,71950,70950,0,1,1,,
YSMN30,NONSTOP 28HR (FUP 30GB),nonstop-28hr-fup-30gb,,SMARTFREN,10,0,72975,71975,0,1,1,,
YSMN6,NONSTOP 28HR (FUP 6GB),nonstop-28hr-fup-6gb,,SMARTFREN,10,0,31950,30950,0,1,1,,
YID10,PURE 10GB 30Hr,pure-10gb-30hr,,INDOSAT,11,0,82550,81550,0,1,1,,
YID1,PURE 1GB 30Hr,pure-1gb-30hr,,INDOSAT,11,0,10500,9500,0,1,1,,
YID2,PURE 2GB 30Hr,pure-2gb-30hr,,INDOSAT,11,0,18775,17775,0,1,1,,
YID3,PURE 3GB 30Hr,pure-3gb-30hr,,INDOSAT,11,0,26775,25775,0,1,1,,
YID4,PURE 4GB 30Hr,pure-4gb-30hr,,INDOSAT,11,0,34750,33750,0,1,1,,
YID500,PURE 500MB 30Hr,pure-500mb-30hr,,INDOSAT,11,0,6650,5650,0,1,1,,
YID5,PURE 5GB 30Hr,pure-5gb-30hr,,INDOSAT,11,0,42750,41750,0,1,1,,
YID6,PURE 6GB 30Hr,pure-6gb-30hr,,INDOSAT,11,0,50750,49750,0,1,1,,
YID7,PURE 7GB 30Hr,pure-7gb-30hr,,INDOSAT,11,0,58775,57775,0,1,1,,
YID8,PURE 8GB 30Hr,pure-8gb-30hr,,INDOSAT,11,0,66550,65550,0,1,1,,
YID9,PURE 9GB 30Hr,pure-9gb-30hr,,INDOSAT,11,0,74550,73550,0,1,1,,
YIDN15,Reg 15GB + Unlimited Apps + SMS&Telp Sesama 30hr,reg-15gb-unlimited-apps-sms-telp-sesama-30hr,,INDOSAT,11,0,156950,155950,0,1,1,,
YIDN1M,Reg 1GB + Unlimited Apps 7hr,reg-1gb-unlimited-apps-7hr,,INDOSAT,11,0,18700,17700,0,1,1,,
YSTG100,REG 2.5GB-4.5GB 30hr,reg-2-5gb-4-5gb-30hr,,TELKOMSEL,6,0,95975,94975,0,1,1,,
YSTG20,REG 200MB-420MB 7hr,reg-200mb-420mb-7hr,,TELKOMSEL,6,0,14975,13975,0,1,1,,
YSTG5,REG 20MB-40MB 7hr,reg-20mb-40mb-7hr,,TELKOMSEL,6,0,8975,7975,0,1,1,,
YSTG25,REG 270MB-750MB 15hr,reg-270mb-750mb-15hr,,TELKOMSEL,6,5000,19975,18975,0,1,1,,
YSTG10,REG 50MB-110MB 7hr,reg-50mb-110mb-7hr,,TELKOMSEL,6,0,12395,11395,0,1,1,,
YSTG50,REG 800MB-1.5GB 30hr,reg-800mb-1-5gb-30hr,,TELKOMSEL,6,0,43000,42000,0,1,1,,
YTDR12,REGULER 1.25GB,reguler-1-25gb,,TRI,8,0,35050,34050,0,1,1,,
YTDR20,REGULER 20MB,reguler-20mb,,TRI,8,0,4550,3550,0,1,1,,
YTDR30,REGULER 300MB,reguler-300mb,,TRI,8,0,12250,11250,0,1,1,,
YTDR42,REGULER 4.25GB,reguler-4-25gb,,TRI,8,0,82900,81900,0,1,1,,
YTDR65,REGULER 650MB,reguler-650mb,,TRI,8,0,22550,21550,0,1,1,,
YTDR80,REGULER 80MB,reguler-80mb,,TRI,8,0,7450,6450,0,1,1,,
YDNA100,SALDO DANA 100K,saldo-dana-100k,,DANA,0,150000,102360,101360,0,1,1,,
YDNA10,SALDO DANA 10K,saldo-dana-10k,,DANA,0,25000,12360,11360,0,1,1,,
YDNA150,SALDO DANA 150K,saldo-dana-150k,,DANA,0,200000,152360,151360,0,1,1,,
YDNA15,SALDO DANA 15K,saldo-dana-15k,,DANA,0,45000,17360,16360,0,1,1,,
YDNA200,SALDO DANA 200K,saldo-dana-200k,,DANA,0,400000,202360,201360,0,1,1,,
YDNA20,SALDO DANA 20K,saldo-dana-20k,,DANA,0,30000,22360,21360,0,1,1,,
YDNA250,SALDO DANA 250K,saldo-dana-250k,,DANA,0,35000,252445,251445,0,1,1,,
YDNA25,SALDO DANA 25K,saldo-dana-25k,,DANA,0,40000,27360,26360,0,1,1,,
YDNA300,SALDO DANA 300K,saldo-dana-300k,,DANA,0,500000,302360,301360,0,1,1,,
YDNA30,SALDO DANA 30K,saldo-dana-30k,,DANA,0,250000,32325,31325,0,1,1,,
YDNA35,SALDO DANA 35K,saldo-dana-35k,,DANA,0,60000,37360,36360,0,1,1,,
YDNA400,SALDO DANA 400K,saldo-dana-400k,,DANA,0,10000,402360,401360,0,1,1,,
YDNA40,SALDO DANA 40K,saldo-dana-40k,,DANA,0,15000,42325,41325,0,1,1,,
YDNA45,SALDO DANA 45K,saldo-dana-45k,,DANA,0,80000,47360,46360,0,1,1,,
YDNA500,SALDO DANA 500K,saldo-dana-500k,,DANA,0,20000,502360,501360,0,1,1,,
YDNA50,SALDO DANA 50K,saldo-dana-50k,,DANA,0,75000,52325,51325,0,1,1,,
YDNA55,SALDO DANA 55K,saldo-dana-55k,,DANA,0,70000,57320,56320,0,0,1,,
YDNA60,SALDO DANA 60K,saldo-dana-60k,,DANA,0,90000,62360,61360,0,1,1,,
YDNA65,SALDO DANA 65K,saldo-dana-65k,,DANA,0,20000,67320,66320,0,0,1,,
YDNA70,SALDO DANA 70K,saldo-dana-70k,,DANA,0,25000,72320,71320,0,0,1,,
YDNA75,SALDO DANA 75K,saldo-dana-75k,,DANA,0,100000,77360,76360,0,1,1,,
YDNA80,SALDO DANA 80K,saldo-dana-80k,,DANA,0,5000,82320,81320,0,0,1,,
YDNA85,SALDO DANA 85K,saldo-dana-85k,,DANA,0,5000,87320,86320,0,0,1,,
YDNA90,SALDO DANA 90K,saldo-dana-90k,,DANA,0,95000,92320,91320,0,0,1,,
YDNA95,SALDO DANA 95K,saldo-dana-95k,,DANA,0,5000,97320,96320,0,0,1,,
YGJ1000,SALDO GOJEK 1000K,saldo-gojek-1000k,,GOJEK,0,45000,1002985,1001985,0,1,1,,
YGJ100,SALDO GOJEK 100K,saldo-gojek-100k,,GOJEK,0,200000,102605,101605,0,1,1,,
YGJ10,SALDO GOJEK 10K,saldo-gojek-10k,,GOJEK,0,30000,12605,11605,0,1,1,,
YGJ150,SALDO GOJEK 150K,saldo-gojek-150k,,GOJEK,0,250000,152605,151605,0,1,1,,
YGJ15,SALDO GOJEK 15K,saldo-gojek-15k,,GOJEK,0,40000,17605,16605,0,1,1,,
YGJ200,SALDO GOJEK 200K,saldo-gojek-200k,,GOJEK,0,10000,202605,201605,0,1,1,,
YGJ20,SALDO GOJEK 20K,saldo-gojek-20k,,GOJEK,0,50000,22605,21605,0,1,1,,
YGJ250,SALDO GOJEK 250K,saldo-gojek-250k,,GOJEK,0,15000,252985,251985,0,1,1,,
YGJ25,SALDO GOJEK 25K,saldo-gojek-25k,,GOJEK,0,100000,27605,26605,0,1,1,,
YGJ30,SALDO GOJEK 30K,saldo-gojek-30k,,GOJEK,0,75000,32925,31925,0,1,1,,
YGJ35,SALDO GOJEK 35K,saldo-gojek-35k,,GOJEK,0,5000,37545,36545,0,0,1,,
YGJ40,SALDO GOJEK 40K,saldo-gojek-40k,,GOJEK,0,500000,42925,41925,0,1,1,,
YGJ45,SALDO GOJEK 45K,saldo-gojek-45k,,GOJEK,0,60000,47545,46545,0,0,1,,
YGJ500,SALDO GOJEK 500K,saldo-gojek-500k,,GOJEK,0,35000,502985,501985,0,1,1,,
YGJ50,SALDO GOJEK 50K,saldo-gojek-50k,,GOJEK,0,150000,52605,51605,0,1,1,,
YGJ55,SALDO GOJEK 55K,saldo-gojek-55k,,GOJEK,0,5000,57545,56545,0,0,1,,
YGJ60,SALDO GOJEK 60K,saldo-gojek-60k,,GOJEK,0,70000,62545,61545,0,0,1,,
YGJ65,SALDO GOJEK 65K,saldo-gojek-65k,,GOJEK,0,80000,67545,66545,0,0,1,,
YGJ70,SALDO GOJEK 70K,saldo-gojek-70k,,GOJEK,0,5000,72545,71545,0,0,1,,
YGJ75,SALDO GOJEK 75K,saldo-gojek-75k,,GOJEK,0,1000000,77605,76605,0,1,1,,
YGJ80,SALDO GOJEK 80K,saldo-gojek-80k,,GOJEK,0,90000,82545,81545,0,0,1,,
YGJ85,SALDO GOJEK 85K,saldo-gojek-85k,,GOJEK,0,95000,87545,86545,0,0,1,,
YGJ90,SALDO GOJEK 90K,saldo-gojek-90k,,GOJEK,0,20000,92545,91545,0,0,1,,
YGJ95,SALDO GOJEK 95K,saldo-gojek-95k,,GOJEK,0,50000,97545,96545,0,0,1,,
YGJD100,SALDO GOJEK DRIVER 100K,saldo-gojek-driver-100k,,GOJEK DRIVER,0,200000,102470,101470,0,1,1,,
YGJD10,SALDO GOJEK DRIVER 10K,saldo-gojek-driver-10k,,GOJEK DRIVER,0,30000,12470,11470,0,1,1,,
YGJD150,SALDO GOJEK DRIVER 150K,saldo-gojek-driver-150k,,GOJEK DRIVER,0,10000,152470,151470,0,1,1,,
YGJD15,SALDO GOJEK DRIVER 15K,saldo-gojek-driver-15k,,GOJEK DRIVER,0,5000,17470,16470,0,1,1,,
YGJD200,SALDO GOJEK DRIVER 200K,saldo-gojek-driver-200k,,GOJEK DRIVER,0,25000,202470,201470,0,1,1,,
YGJD20,SALDO GOJEK DRIVER 20K,saldo-gojek-driver-20k,,GOJEK DRIVER,0,75000,22470,21470,0,1,1,,
YGJD25,SALDO GOJEK DRIVER 25K,saldo-gojek-driver-25k,,GOJEK DRIVER,0,40000,27470,26470,0,1,1,,
YGJD300,SALDO GOJEK DRIVER 300K,saldo-gojek-driver-300k,,GOJEK DRIVER,0,15000,302470,301470,0,1,1,,
YGJD30,SALDO GOJEK DRIVER 30K,saldo-gojek-driver-30k,,GOJEK DRIVER,0,400000,32470,31470,0,1,1,,
YGJD35,SALDO GOJEK DRIVER 35K,saldo-gojek-driver-35k,,GOJEK DRIVER,0,60000,37470,36470,0,1,1,,
YGJD400,SALDO GOJEK DRIVER 400K,saldo-gojek-driver-400k,,GOJEK DRIVER,0,35000,402470,401470,0,1,1,,
YGJD40,SALDO GOJEK DRIVER 40K,saldo-gojek-driver-40k,,GOJEK DRIVER,0,500000,42470,41470,0,1,1,,
YGJD45,SALDO GOJEK DRIVER 45K,saldo-gojek-driver-45k,,GOJEK DRIVER,0,5000,47470,46470,0,1,1,,
YGJD500,SALDO GOJEK DRIVER 500K,saldo-gojek-driver-500k,,GOJEK DRIVER,0,45000,502470,501470,0,1,1,,
YGJD50,SALDO GOJEK DRIVER 50K,saldo-gojek-driver-50k,,GOJEK DRIVER,0,100000,52470,51470,0,1,1,,
YGJD55,SALDO GOJEK DRIVER 55K,saldo-gojek-driver-55k,,GOJEK DRIVER,0,70000,57470,56470,0,1,1,,
YGJD60,SALDO GOJEK DRIVER 60K,saldo-gojek-driver-60k,,GOJEK DRIVER,0,80000,62470,61470,0,1,1,,
YGJD65,SALDO GOJEK DRIVER 65K,saldo-gojek-driver-65k,,GOJEK DRIVER,0,5000,67470,66470,0,1,1,,
YGJD70,SALDO GOJEK DRIVER 70K,saldo-gojek-driver-70k,,GOJEK DRIVER,0,90000,72470,71470,0,1,1,,
YGJD75,SALDO GOJEK DRIVER 75K,saldo-gojek-driver-75k,,GOJEK DRIVER,0,150000,77470,76470,0,1,1,,
YGJD80,SALDO GOJEK DRIVER 80K,saldo-gojek-driver-80k,,GOJEK DRIVER,0,95000,82470,81470,0,1,1,,
YGJD85,SALDO GOJEK DRIVER 85K,saldo-gojek-driver-85k,,GOJEK DRIVER,0,20000,87470,86470,0,1,1,,
YGJD90,SALDO GOJEK DRIVER 90K,saldo-gojek-driver-90k,,GOJEK DRIVER,0,50000,92470,91470,0,1,1,,
YGJD95,SALDO GOJEK DRIVER 95K,saldo-gojek-driver-95k,,GOJEK DRIVER,0,10000,97470,96470,0,1,1,,
YGBD100,SALDO GRAB DRIVER 100K,saldo-grab-driver-100k,,GRAB DRIVER,0,250000,102625,101625,0,1,1,,
YGBD150,SALDO GRAB DRIVER 150K,saldo-grab-driver-150k,,GRAB DRIVER,0,0,152550,151550,0,1,1,,
YGBD200,SALDO GRAB DRIVER 200K,saldo-grab-driver-200k,,GRAB DRIVER,0,0,202550,201550,0,1,1,,
YGBD250,SALDO GRAB DRIVER 250K,saldo-grab-driver-250k,,GRAB DRIVER,0,0,252550,251550,0,1,1,,
YMXD100,SALDO MAXIM DRIVER 100K,saldo-maxim-driver-100k,,MAXIM DRIVER,0,200000,104035,103035,0,1,1,,
YMXD10,SALDO MAXIM DRIVER 10K,saldo-maxim-driver-10k,,MAXIM DRIVER,0,40000,14035,13035,0,1,1,,
YMXD15,SALDO MAXIM DRIVER 15K,saldo-maxim-driver-15k,,MAXIM DRIVER,0,50000,19035,18035,0,1,1,,
YMXD20,SALDO MAXIM DRIVER 20K,saldo-maxim-driver-20k,,MAXIM DRIVER,0,100000,24035,23035,0,1,1,,
YMXD30,SALDO MAXIM DRIVER 30K,saldo-maxim-driver-30k,,MAXIM DRIVER,0,25000,34035,33035,0,1,1,,
YMXD40,SALDO MAXIM DRIVER 40K,saldo-maxim-driver-40k,,MAXIM DRIVER,0,50000,44035,43035,0,1,1,,
YMXD50,SALDO MAXIM DRIVER 50K,saldo-maxim-driver-50k,,MAXIM DRIVER,0,100000,54035,53035,0,1,1,,
YMXD5,SALDO MAXIM DRIVER 5K,saldo-maxim-driver-5k,,MAXIM DRIVER,0,30000,9035,8035,0,1,1,,
YVO1000,SALDO OVO 1000K,saldo-ovo-1000k,,OVO,74,70000,1001995,1000995,0,1,1,,
YVO100,SALDO OVO 100K,saldo-ovo-100k,,OVO,74,600000,101995,100995,0,1,1,,
YVO150,SALDO OVO 150K,saldo-ovo-150k,,OVO,74,50000,151995,150995,0,1,1,,
YVO200,SALDO OVO 200K,saldo-ovo-200k,,OVO,74,700000,201995,200995,0,1,1,,
YVO20,SALDO OVO 20K,saldo-ovo-20k,,OVO,74,75000,21995,20995,0,1,1,,
YVO250,SALDO OVO 250.000,saldo-ovo-250-000,,OVO,74,75000,251995,250995,0,1,1,,
YVO25,SALDO OVO 25K,saldo-ovo-25k,,OVO,74,400000,26995,25995,0,1,1,,
YVO300,SALDO OVO 300K,saldo-ovo-300k,,OVO,74,800000,301995,300995,0,1,1,,
YVO30,SALDO OVO 30K,saldo-ovo-30k,,OVO,74,80000,31995,30995,0,1,1,,
YVO400,SALDO OVO 400K,saldo-ovo-400k,,OVO,74,900000,401995,400995,0,1,1,,
YVO40,SALDO OVO 40K,saldo-ovo-40k,,OVO,74,90000,41995,40995,0,1,1,,
YVO500,SALDO OVO 500K,saldo-ovo-500k,,OVO,74,1000000,501995,500995,0,1,1,,
YVO50,SALDO OVO 50K,saldo-ovo-50k,,OVO,74,500000,51995,50995,0,1,1,,
YVO600,SALDO OVO 600K,saldo-ovo-600k,,OVO,74,20000,601995,600995,0,1,1,,
YVO60,SALDO OVO 60K,saldo-ovo-60k,,OVO,74,150000,61995,60995,0,1,1,,
YVO700,SALDO OVO 700K,saldo-ovo-700k,,OVO,74,30000,701995,700995,0,1,1,,
YVO70,SALDO OVO 70K,saldo-ovo-70k,,OVO,74,0,71995,70995,0,1,1,,
YVO75,SALDO OVO 75K,saldo-ovo-75k,,OVO,74,20000,76995,75995,0,1,1,,
YVO800,SALDO OVO 800K,saldo-ovo-800k,,OVO,74,40000,801995,800995,0,1,1,,
YVO80,SALDO OVO 80K,saldo-ovo-80k,,OVO,74,25000,81995,80995,0,1,1,,
YVO900,SALDO OVO 900K,saldo-ovo-900k,,OVO,74,60000,901995,900995,0,1,1,,
YVO90,SALDO OVO 90K,saldo-ovo-90k,,OVO,74,30000,91995,90995,0,1,1,,
YSHP100,SHOPEEPAY 100K,shopeepay-100k,,SHOPEEPAY,0,35000,102385,101385,0,1,1,,
YSHP15,SHOPEEPAY 15K,shopeepay-15k,,SHOPEEPAY,0,5000,17445,16445,0,1,1,,
YSHP200,SHOPEEPAY 200K,shopeepay-200k,,SHOPEEPAY,0,40000,202385,201385,0,1,1,,
